"Walk Name","Walk Zip","Zip","lng_start","lat_start","lng_end","lat_end","distance_metres","distance_miles","zip.range"
"2017 Jacksonville Kidney Walk","32224","32080",-81.47,30.29,-81.3,29.8,56953.2823626563,35.3891180149661,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32218",-81.47,30.29,-81.7,30.5,32159.161365855,19.9827702570627,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32211",-81.47,30.29,-81.59,30.33,12362.136125176,7.68147288623671,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32244",-81.47,30.29,-81.74,30.22,27106.5274016975,16.8432100381202,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32208",-81.47,30.29,-81.68,30.39,23042.7496366718,14.3180963844884,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32207",-81.47,30.29,-81.64,30.27,16493.4549915701,10.2485546215669,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32615",-81.47,30.29,-82.5,29.8,113252.907045145,70.3720721035485,"[51-100]"
"2017 Jacksonville Kidney Walk","32224","32643",-81.47,30.29,-82.7,29.8,130472.936954144,81.0720993081334,"[51-100]"
"2017 Jacksonville Kidney Walk","32224","32605",-81.47,30.29,-82.39,29.68,111712.671203249,69.415014218234,"[51-100]"
"2017 Jacksonville Kidney Walk","32224","32256",-81.47,30.29,-81.52,30.18,13155.542166258,8.17447239138991,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32615",-81.47,30.29,-82.5,29.8,113252.907045145,70.3720721035485,"[51-100]"
"2017 Jacksonville Kidney Walk","32224","32204",-81.47,30.29,-81.68,30.32,20457.0771151453,12.711434464115,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32204",-81.47,30.29,-81.68,30.32,20457.0771151453,12.711434464115,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32216",-81.47,30.29,-81.58,30.27,10806.3912940792,6.71477816479327,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32246",-81.47,30.29,-81.51,30.29,3844.90214044884,2.38911068791284,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32204",-81.47,30.29,-81.68,30.32,20457.0771151453,12.711434464115,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32218",-81.47,30.29,-81.7,30.5,32159.161365855,19.9827702570627,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32148",-81.47,30.29,-81.9,29.6,87293.5844674028,54.2417018740945,"[51-100]"
"2017 Jacksonville Kidney Walk","32224","32259",-81.47,30.29,-81.6,30.1,24572.3917584879,15.2685716393634,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32226",-81.47,30.29,-81.5,30.5,23553.9005454175,14.6357107358066,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32210",-81.47,30.29,-81.75,30.27,27008.9702185319,16.7825908336594,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32605",-81.47,30.29,-82.39,29.68,111712.671203249,69.415014218234,"[51-100]"
"2017 Jacksonville Kidney Walk","32224","32208",-81.47,30.29,-81.68,30.39,23042.7496366718,14.3180963844884,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32210",-81.47,30.29,-81.75,30.27,27008.9702185319,16.7825908336594,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32224",-81.47,30.29,-81.47,30.29,0,0,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32208",-81.47,30.29,-81.68,30.39,23042.7496366718,14.3180963844884,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32259",-81.47,30.29,-81.6,30.1,24572.3917584879,15.2685716393634,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32210",-81.47,30.29,-81.75,30.27,27008.9702185319,16.7825908336594,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32241",-81.47,30.29,NA,NA,NA,NA,NA
"2017 Jacksonville Kidney Walk","32224","32209",-81.47,30.29,-81.7,30.36,23433.8148379311,14.5610929596601,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32219",-81.47,30.29,-81.8,30.4,33985.2870172098,21.1174717791707,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32211",-81.47,30.29,-81.59,30.33,12362.136125176,7.68147288623671,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32257",-81.47,30.29,-81.6,30.19,16740.0006518298,10.4017509450281,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32259",-81.47,30.29,-81.6,30.1,24572.3917584879,15.2685716393634,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32211",-81.47,30.29,-81.59,30.33,12362.136125176,7.68147288623671,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32218",-81.47,30.29,-81.7,30.5,32159.161365855,19.9827702570627,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32210",-81.47,30.29,-81.75,30.27,27008.9702185319,16.7825908336594,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32218",-81.47,30.29,-81.7,30.5,32159.161365855,19.9827702570627,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32218",-81.47,30.29,-81.7,30.5,32159.161365855,19.9827702570627,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32244",-81.47,30.29,-81.74,30.22,27106.5274016975,16.8432100381202,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32084",-81.47,30.29,-81.35,29.9,44926.6513625623,27.9161182838067,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32225",-81.47,30.29,-81.5,30.35,7274.73750228822,4.52031091653433,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32246",-81.47,30.29,-81.51,30.29,3844.90214044884,2.38911068791284,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","30559",-81.47,30.29,-84.2,34.9,573436.514047201,356.316820170023,"[151-3000]"
"2017 Jacksonville Kidney Walk","32224","32258",-81.47,30.29,-81.56,30.14,18808.9139293669,11.6873136572047,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32259",-81.47,30.29,-81.6,30.1,24572.3917584879,15.2685716393634,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32225",-81.47,30.29,-81.5,30.35,7274.73750228822,4.52031091653433,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32225",-81.47,30.29,-81.5,30.35,7274.73750228822,4.52031091653433,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32256",-81.47,30.29,-81.52,30.18,13155.542166258,8.17447239138991,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32256",-81.47,30.29,-81.52,30.18,13155.542166258,8.17447239138991,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32218",-81.47,30.29,-81.7,30.5,32159.161365855,19.9827702570627,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32225",-81.47,30.29,-81.5,30.35,7274.73750228822,4.52031091653433,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32209",-81.47,30.29,-81.7,30.36,23433.8148379311,14.5610929596601,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32225",-81.47,30.29,-81.5,30.35,7274.73750228822,4.52031091653433,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32081",-81.47,30.29,-81.4,30.2,12070.2406355528,7.50009749395405,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32065",-81.47,30.29,-81.81,30.15,36228.3970299472,22.5112752908953,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32210",-81.47,30.29,-81.75,30.27,27008.9702185319,16.7825908336594,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32277",-81.47,30.29,-81.58,30.37,13820.8618609528,8.5878827554021,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32082",-81.47,30.29,-81.4,30.1,22197.1518177485,13.7926664221462,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32207",-81.47,30.29,-81.64,30.27,16493.4549915701,10.2485546215669,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32218",-81.47,30.29,-81.7,30.5,32159.161365855,19.9827702570627,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32244",-81.47,30.29,-81.74,30.22,27106.5274016975,16.8432100381202,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32225",-81.47,30.29,-81.5,30.35,7274.73750228822,4.52031091653433,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32259",-81.47,30.29,-81.6,30.1,24572.3917584879,15.2685716393634,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32259",-81.47,30.29,-81.6,30.1,24572.3917584879,15.2685716393634,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32218",-81.47,30.29,-81.7,30.5,32159.161365855,19.9827702570627,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32256",-81.47,30.29,-81.52,30.18,13155.542166258,8.17447239138991,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32254",-81.47,30.29,-81.73,30.35,25861.5934445986,16.0696441802637,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32225",-81.47,30.29,-81.5,30.35,7274.73750228822,4.52031091653433,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32224",-81.47,30.29,-81.47,30.29,0,0,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32208",-81.47,30.29,-81.68,30.39,23042.7496366718,14.3180963844884,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32206",-81.47,30.29,-81.64,30.35,17648.5320679635,10.9662860196026,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32219",-81.47,30.29,-81.8,30.4,33985.2870172098,21.1174717791707,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32224",-81.47,30.29,-81.47,30.29,0,0,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","34986",-81.47,30.29,-80.41,27.33,345339.725877743,214.584090808379,"[151-3000]"
"2017 Jacksonville Kidney Walk","32224","34986",-81.47,30.29,-80.41,27.33,345339.725877743,214.584090808379,"[151-3000]"
"2017 Jacksonville Kidney Walk","32224","34986",-81.47,30.29,-80.41,27.33,345339.725877743,214.584090808379,"[151-3000]"
"2017 Jacksonville Kidney Walk","32224","34986",-81.47,30.29,-80.41,27.33,345339.725877743,214.584090808379,"[151-3000]"
"2017 Jacksonville Kidney Walk","32224","32210",-81.47,30.29,-81.75,30.27,27008.9702185319,16.7825908336594,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32210",-81.47,30.29,-81.75,30.27,27008.9702185319,16.7825908336594,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32217",-81.47,30.29,-81.62,30.24,15458.83988392,9.60567479751126,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32207",-81.47,30.29,-81.64,30.27,16493.4549915701,10.2485546215669,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32259",-81.47,30.29,-81.6,30.1,24572.3917584879,15.2685716393634,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32082",-81.47,30.29,-81.4,30.1,22197.1518177485,13.7926664221462,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32218",-81.47,30.29,-81.7,30.5,32159.161365855,19.9827702570627,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32606",-81.47,30.29,-82.43,29.68,114799.048586759,71.3327996194033,"[51-100]"
"2017 Jacksonville Kidney Walk","32224","31569",-81.47,30.29,-81.6,30.9,69037.9992706158,42.8982106447818,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32034",-81.47,30.29,-81.5,30.6,34628.936151823,21.5174166855944,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32034",-81.47,30.29,-81.5,30.6,34628.936151823,21.5174166855944,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32218",-81.47,30.29,-81.7,30.5,32159.161365855,19.9827702570627,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32244",-81.47,30.29,-81.74,30.22,27106.5274016975,16.8432100381202,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32225",-81.47,30.29,-81.5,30.35,7274.73750228822,4.52031091653433,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32097",-81.47,30.29,-81.6,30.6,36695.0579378087,22.8012448458742,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32097",-81.47,30.29,-81.6,30.6,36695.0579378087,22.8012448458742,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32097",-81.47,30.29,-81.6,30.6,36695.0579378087,22.8012448458742,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32097",-81.47,30.29,-81.6,30.6,36695.0579378087,22.8012448458742,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32073",-81.47,30.29,-81.75,30.16,30573.9117294123,18.9977421052167,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32210",-81.47,30.29,-81.75,30.27,27008.9702185319,16.7825908336594,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32216",-81.47,30.29,-81.58,30.27,10806.3912940792,6.71477816479327,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32259",-81.47,30.29,-81.6,30.1,24572.3917584879,15.2685716393634,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32092",-81.47,30.29,-81.5,29.9,43510.6439902849,27.0362523668873,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32092",-81.47,30.29,-81.5,29.9,43510.6439902849,27.0362523668873,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32609",-81.47,30.29,-82.3,29.8,96809.4128437906,60.154561668159,"[51-100]"
"2017 Jacksonville Kidney Walk","32224","32207",-81.47,30.29,-81.64,30.27,16493.4549915701,10.2485546215669,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32065",-81.47,30.29,-81.81,30.15,36228.3970299472,22.5112752908953,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32258",-81.47,30.29,-81.56,30.14,18808.9139293669,11.6873136572047,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32082",-81.47,30.29,-81.4,30.1,22197.1518177485,13.7926664221462,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32217",-81.47,30.29,-81.62,30.24,15458.83988392,9.60567479751126,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32277",-81.47,30.29,-81.58,30.37,13820.8618609528,8.5878827554021,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32244",-81.47,30.29,-81.74,30.22,27106.5274016975,16.8432100381202,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32092",-81.47,30.29,-81.5,29.9,43510.6439902849,27.0362523668873,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32222",-81.47,30.29,-81.83,30.22,35482.6572787806,22.0478942359732,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32216",-81.47,30.29,-81.58,30.27,10806.3912940792,6.71477816479327,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32277",-81.47,30.29,-81.58,30.37,13820.8618609528,8.5878827554021,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32225",-81.47,30.29,-81.5,30.35,7274.73750228822,4.52031091653433,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32218",-81.47,30.29,-81.7,30.5,32159.161365855,19.9827702570627,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32226",-81.47,30.29,-81.5,30.5,23553.9005454175,14.6357107358066,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32207",-81.47,30.29,-81.64,30.27,16493.4549915701,10.2485546215669,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32224",-81.47,30.29,-81.47,30.29,0,0,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32224",-81.47,30.29,-81.47,30.29,0,0,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32205",-81.47,30.29,-81.73,30.3,25015.365600693,15.5438227386682,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32204",-81.47,30.29,-81.68,30.32,20457.0771151453,12.711434464115,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32097",-81.47,30.29,-81.6,30.6,36695.0579378087,22.8012448458742,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32225",-81.47,30.29,-81.5,30.35,7274.73750228822,4.52031091653433,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32225",-81.47,30.29,-81.5,30.35,7274.73750228822,4.52031091653433,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32218",-81.47,30.29,-81.7,30.5,32159.161365855,19.9827702570627,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32217",-81.47,30.29,-81.62,30.24,15458.83988392,9.60567479751126,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32218",-81.47,30.29,-81.7,30.5,32159.161365855,19.9827702570627,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32218",-81.47,30.29,-81.7,30.5,32159.161365855,19.9827702570627,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32234",-81.47,30.29,-82.1,30.2,61407.681525727,38.1569524773225,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32234",-81.47,30.29,-82.1,30.2,61407.681525727,38.1569524773225,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32234",-81.47,30.29,-82.1,30.2,61407.681525727,38.1569524773225,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32234",-81.47,30.29,-82.1,30.2,61407.681525727,38.1569524773225,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32065",-81.47,30.29,-81.81,30.15,36228.3970299472,22.5112752908953,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32259",-81.47,30.29,-81.6,30.1,24572.3917584879,15.2685716393634,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32246",-81.47,30.29,-81.51,30.29,3844.90214044884,2.38911068791284,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32246",-81.47,30.29,-81.51,30.29,3844.90214044884,2.38911068791284,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32244",-81.47,30.29,-81.74,30.22,27106.5274016975,16.8432100381202,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32065",-81.47,30.29,-81.81,30.15,36228.3970299472,22.5112752908953,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32065",-81.47,30.29,-81.81,30.15,36228.3970299472,22.5112752908953,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32254",-81.47,30.29,-81.73,30.35,25861.5934445986,16.0696441802637,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32256",-81.47,30.29,-81.52,30.18,13155.542166258,8.17447239138991,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32256",-81.47,30.29,-81.52,30.18,13155.542166258,8.17447239138991,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","33647",-81.47,30.29,-82.35,28.12,256247.466373029,159.224744427676,"[151-3000]"
"2017 Jacksonville Kidney Walk","32224","32220",-81.47,30.29,-81.85,30.34,36938.9868953657,22.9528152261603,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32219",-81.47,30.29,-81.8,30.4,33985.2870172098,21.1174717791707,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32225",-81.47,30.29,-81.5,30.35,7274.73750228822,4.52031091653433,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32204",-81.47,30.29,-81.68,30.32,20457.0771151453,12.711434464115,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32210",-81.47,30.29,-81.75,30.27,27008.9702185319,16.7825908336594,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32210",-81.47,30.29,-81.75,30.27,27008.9702185319,16.7825908336594,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32210",-81.47,30.29,-81.75,30.27,27008.9702185319,16.7825908336594,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32210",-81.47,30.29,-81.75,30.27,27008.9702185319,16.7825908336594,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32210",-81.47,30.29,-81.75,30.27,27008.9702185319,16.7825908336594,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32210",-81.47,30.29,-81.75,30.27,27008.9702185319,16.7825908336594,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32210",-81.47,30.29,-81.75,30.27,27008.9702185319,16.7825908336594,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32210",-81.47,30.29,-81.75,30.27,27008.9702185319,16.7825908336594,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32210",-81.47,30.29,-81.75,30.27,27008.9702185319,16.7825908336594,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32210",-81.47,30.29,-81.75,30.27,27008.9702185319,16.7825908336594,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32210",-81.47,30.29,-81.75,30.27,27008.9702185319,16.7825908336594,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32258",-81.47,30.29,-81.56,30.14,18808.9139293669,11.6873136572047,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32204",-81.47,30.29,-81.68,30.32,20457.0771151453,12.711434464115,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32065",-81.47,30.29,-81.81,30.15,36228.3970299472,22.5112752908953,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32218",-81.47,30.29,-81.7,30.5,32159.161365855,19.9827702570627,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32224",-81.47,30.29,-81.47,30.29,0,0,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32277",-81.47,30.29,-81.58,30.37,13820.8618609528,8.5878827554021,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32246",-81.47,30.29,-81.51,30.29,3844.90214044884,2.38911068791284,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32073",-81.47,30.29,-81.75,30.16,30573.9117294123,18.9977421052167,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32259",-81.47,30.29,-81.6,30.1,24572.3917584879,15.2685716393634,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32210",-81.47,30.29,-81.75,30.27,27008.9702185319,16.7825908336594,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32256",-81.47,30.29,-81.52,30.18,13155.542166258,8.17447239138991,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32003",-81.47,30.29,-81.73,30.09,33489.4780659745,20.8093904753327,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32221",-81.47,30.29,-81.85,30.25,36804.3504571394,22.8691560479032,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32254",-81.47,30.29,-81.73,30.35,25861.5934445986,16.0696441802637,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32246",-81.47,30.29,-81.51,30.29,3844.90214044884,2.38911068791284,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32216",-81.47,30.29,-81.58,30.27,10806.3912940792,6.71477816479327,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32216",-81.47,30.29,-81.58,30.27,10806.3912940792,6.71477816479327,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32256",-81.47,30.29,-81.52,30.18,13155.542166258,8.17447239138991,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32202",-81.47,30.29,-81.65,30.33,17862.4278490612,11.099194654999,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32233",-81.47,30.29,-81.42,30.36,9154.41476467175,5.68828785673885,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32097",-81.47,30.29,-81.6,30.6,36695.0579378087,22.8012448458742,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32246",-81.47,30.29,-81.51,30.29,3844.90214044884,2.38911068791284,"[0-50]"
"2017 Jacksonville Kidney Walk","32224","32097",-81.47,30.29,-81.6,30.6,36695.0579378087,22.8012448458742,"[0-50]"
